"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Unnamed: 70
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.797800855223,64.5963701146866,56.0580651923278,59.7921131590227,53.1524029296679,51.5917602996255,52.5451559934319,48.6324121846067,40.2527075812274,34.8016301090735,45.2810937659422,43.1734496124031,78.8597570352145,90.6127305175491,96.1293320792401,90.8608896854615,97.7381011197381,102.732315500893,103.242158045544,107.620930501039,98.077213074239,63.0054352895288,98.2243189168448,106.334360918106,76.5248826381117,56.9049073326883,41.1101760615135,47.5489661921214,63.7811335968183,78.9939691850138,50.9757934373319,164.284069967105,156.321684682347,161.070232609722,137.511130687153,137.658573201308,
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Trade (% of GDP),NE.TRD.GNFS.ZS,21.7289154784999,20.8832728468181,19.6727942484635,23.0665748779417,20.1804732175785,20.3006273409518,20.2551707178107,19.6455330987741,20.4885421099059,20.9320225012899,22.1889828166316,22.6516469285027,23.3963580578451,24.7060989633861,29.1985639397082,27.4481847774069,27.0898789728146,27.9730300387434,27.4975542513708,28.8591139936068,30.0759971794406,29.0758914289372,27.7056396969033,29.2393976131299,29.8824111749074,29.3630989732092,28.3781907802768,29.1731505629448,32.3615499187659,32.1979025483933,32.9430403175316,29.5725489739625,30.3295883472213,28.55117130462,29.0369144111796,32.0848911020376,32.6983148061916,33.0860829758952,33.3159595676905,34.60105208689,36.2505367402594,36.6371939763801,38.8652846184644,40.694879990439,42.7266042047369,42.5124159036249,43.1365348723449,43.2567219757197,45.2103642890729,39.090034557931,41.3522087476562,43.6297687431849,45.5786318554325,45.1932463665487,44.6454658978727,44.9920220039287,44.0364978465737,44.3407066193727,48.1938853908126,47.7094272418949,45.9729489898563,52.5995209680724,56.0021722062466,48.7349861200831,49.651989177217,49.1445739335766,
Least developed countries: UN classification,LDC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2774711229546,43.0695506492645,41.1688898357151,38.7416235789374,39.9928958343118,39.8537198377548,40.5721923798968,41.0266262831234,50.4841392622656,50.3327032123703,51.6603660843504,55.2190631305246,55.1977682977271,59.9298535255147,63.7838851093932,58.821686212311,58.4307703252883,60.383621409985,59.0223829438978,58.5658416313382,55.8863531063786,50.5099680483005,46.8248015740668,46.9382092798438,51.296524258874,50.4527081523106,46.4206022472537,50.8303393232299,51.037908122287,48.4806753409352,47.1182053512855,43.6656571524012,
Low income,LIC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3532260361539,44.4780560043298,44.9661304176164,39.6622596110505,42.2796080025843,40.9666948696018,41.0404771452738,38.8406057734923,45.9268216611903,46.5384190098382,48.5568472752887,50.5007293938813,50.2091272149284,53.415018911769,57.6563446316598,51.9893085470136,53.9478389212949,52.7856967709438,50.4536839740622,50.3406024554107,48.7601673877599,44.063697519131,45.8706389959748,48.0510283900065,51.8459941959704,49.719344094969,46.2266306464513,50.6083673796984,49.3144891198727,46.6578211263443,48.220197834374,47.6284082388976,
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,62.8658933094919,56.0229732218182,56.9939692539455,53.2493792197237,51.3372618247145,51.3978228599703,48.2187837351565,43.7645236250968,44.2101334297444,43.0098332620778,54.0544496487119,51.2241992882562,46.2254869810454,49.907628776353,60.329813638467,62.4487338676299,60.4277720756216,63.9712143269151,74.3161842259463,79.4643709317197,87.0173012461106,76.9954708546556,73.6139382091537,67.7601335515333,63.5476695328659,63.9772132409546,59.0475500629618,60.8886607056623,62.9132091791226,64.0169755965874,68.243915172911,67.5959123930763,72.8037565573982,77.1475183409566,79.4307906970319,81.6350490886111,78.8739637143809,80.1375533095503,78.4949891255872,78.7514783496374,88.636441704913,80.8986015327576,76.3351317826517,75.336247330543,79.4829449011187,73.6039729580533,71.2611784883009,68.6065116601391,63.369043608222,49.1491415308235,48.777279743831215,48.40541795683893,48.03355616984665,47.66169438285437,47.28983259586209,46.9179708088698,46.4715370250761,47.1404098001494,49.8093967520437,49.4255238852768,37.0891188568192,41.2288463294978,46.6826080179359,43.3476681195134,42.1196098331113,41.8090026525048,
Lower middle income,LMC,Trade (% of GDP),NE.TRD.GNFS.ZS,22.8406525392894,21.7467416733457,21.0977321321171,21.759262639757,21.706071691436,21.1245300187478,21.7194509149112,21.1697349427391,19.9659823734122,19.1319914689214,19.5714044699254,19.4107659544094,19.2010934755733,21.6628932060502,26.9811889949014,27.2885685246921,27.2295394739107,27.916334665761,27.7417183048055,30.4465586501253,32.0185296707403,31.4781148696948,29.5360785998546,27.21641226395,27.6939922356367,26.2275378978133,24.4079859942371,24.4840861204494,27.2543927602899,29.9949991618038,31.1260946996712,28.0063136375039,28.7485282087578,30.1158345791377,30.840761904109,33.2603701626034,31.9411631142659,32.6870098348349,32.2030253284621,32.2680104532856,33.8345221469262,34.0121289549832,37.2809473998748,38.4953251202267,44.0072570269861,47.3593580448406,49.1132883296206,50.7138035129469,56.5775443051557,49.2017375581339,49.8941102892745,54.2858292210222,56.9223335906943,55.5799859671636,52.0883258933213,46.597800939549,42.5712063241398,44.1673056630235,47.9517314784293,45.8112326255266,39.9162622541661,45.6335079744871,51.4189423309319,48.2387301003735,46.8434698071,46.5666127070388,
Low & middle income,LMY,Trade (% of GDP),NE.TRD.GNFS.ZS,16.1269814689245,15.6403528877708,13.9928455274292,15.3573637766623,14.948597900164,14.2974254252723,15.261172062316,14.5407996974079,14.6279327847911,14.172205168289,15.2516717079048,15.5398294163009,16.1019350321007,18.4714626822628,22.6134285584502,21.7183070336054,21.4317925318728,21.4907318501323,23.759375865464,25.6952968668515,29.1535384232048,30.0287826831586,27.3388987077823,26.6178014066287,27.0883348991939,27.2079214198005,25.4895560489615,28.652619283845,32.597340403118,31.4199541875571,31.9316640895996,32.237798829884,35.6748811469468,37.7657539614157,38.7152824504897,39.2031641466415,38.8662959679128,40.7567322627904,41.6699070962489,41.5935801963192,46.2377723885071,45.6680408840602,48.093224435555,52.5772070300104,57.8440140268144,59.5208441161941,60.3841163756151,59.2766724331262,58.8328401733887,49.1533708100052,52.1454932764369,53.9838856347915,53.2368405546047,51.8941031224946,50.3147512075439,46.5943555360391,44.4827294473618,45.862490243703,48.0514199619347,46.2116657620281,43.4647217872405,48.6099949167732,52.0932710272132,48.5167070458831,48.857226972032,48.5081450811431,
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,50.2024291497976,58.0392156862745,62.2073578595318,65.7738095238095,64.9595687331536,68.8775510204082,67.4074074074074,68.7455705173636,67.2134882661199,65.1528013582343,61.0997963340122,67.6416819012797,85.2090032154341,82.0451843043995,90.7317073170732,118.444846292948,156.542056074766,124.330755502677,107.851596203624,145.722472370037,131.091936923535,136.299212598425,,,,,,,,,,,,,,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,165.048948833372,161.126590593391,158.894737585637,150.102435487333,149.796606699153,150.208575358438,133.36548975517,126.292475360578,129.722773082867,136.31524774176,146.366771329494,144.434955465602,140.51663349168,141.096605062998,139.186479465407,142.373981074229,140.722487877528,152.474389103105,153.981493548807,
Late-demographic dividend,LTE,Trade (% of GDP),NE.TRD.GNFS.ZS,11.6679707247478,11.1374700027394,10.2507248410797,11.5789483932478,10.7846293342547,11.8478422159789,11.7908764550684,11.5494959692681,11.9908943318234,11.7274430699088,12.9806226791758,13.1115435456087,13.7247339935611,16.1244981117861,19.7669442963351,19.1262740157426,18.821357145453,18.750140344639,22.9421057516464,24.5601849413035,29.9713477901879,31.2659590815396,27.4920657035978,26.8059283863657,27.9216351930318,28.5724548727107,27.03321816948,30.9206138408767,35.2493590215701,33.7765827606933,34.0444845486027,34.6826240409824,47.1550908080101,45.937730008933,44.3467346452822,44.3956712290294,43.1205584932447,44.2003566577097,44.4749268815246,47.0068874475501,51.8108700207109,51.7018929542078,53.808168817427,59.4558172176593,65.1854932232054,66.8211829289147,68.1111135313676,66.9031447466361,65.1075893226008,54.9222245453316,58.7790382554302,59.9917804291069,58.745660591425,57.7353164276769,56.7446558829141,53.7494233668566,51.9769685997932,52.8629223980797,53.6837369630127,52.7358799610063,51.3902275348393,55.463392645272,57.7448694959449,54.729354341428,52.1835999931237,50.7613707484667,
Lithuania,LTU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5445654964236,92.813796697758,99.6494889661181,89.3653045985264,74.5847357424933,83.1914942748116,93.4871373685836,100.332229474818,98.0914043206711,104.072070698543,117.449691165186,124.613633047292,116.295810328172,126.759707831841,105.040251236614,131.626507396009,149.645306927215,156.638925650513,156.626637927418,143.290115780694,138.195575009601,134.690449650877,144.918393101325,147.202132525221,148.374996011818,135.796565563519,154.726303914099,176.631817072239,147.990751776428,142.41991022479,142.106304695382,
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,160.837985858684,168.222015941356,155.730039683037,162.099956298663,180.066067687663,176.085523554868,166.200693938295,165.371930479041,161.877552416496,173.319661634175,173.118713988886,171.50634841942,174.936384718213,175.628107754437,195.350646429518,206.570105257408,188.533175897006,187.430961843242,188.920574606333,191.011810541775,187.811167101457,188.663907871345,182.54727407881,181.402666783426,185.786247148865,189.544445888796,195.63690664815,212.088757931917,236.569988891965,239.922499577691,272.412027714553,270.765343819583,250.689192191641,244.977946060528,265.226884855637,284.077242335139,305.879493786271,307.485020085196,292.21348078343,263.532701541684,293.671876906939,308.714453874162,311.786835204686,320.533506316768,333.428836459172,351.13195404466,348.437409376889,353.793991980303,361.865445198667,382.66078058442,375.581394826026,397.506180867971,412.177169924175,402.566968197345,351.267921153192,349.886879178876,
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2500012714636,92.5618241635257,90.9261555867307,93.0486575859765,82.1505568188769,83.6121321100556,88.1768278184248,85.9772056778195,88.5815580418672,97.2352655771748,104.517156602918,105.695342080455,100.880910871828,95.7681628438571,88.8320494963692,110.86235386272,129.734758014485,133.211503650958,129.677184929099,130.042252244959,126.380014406006,123.330518429659,128.714003328884,128.234095559822,125.29163170793,123.88319804656,136.796615414819,159.892778190649,135.642989154266,131.309582395769,129.724453873327,
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,210.094193729791,214.165779827362,211.439748115638,198.145938503901,205.058238983465,202.072571902302,195.734391131881,190.987716796246,175.664362519201,168.524785984471,147.122182802011,134.573890698035,130.412627639881,125.366036122689,122.344072480498,123.265644140025,124.887979200089,132.256708202737,147.76978681921,150.023588329221,152.382640999662,150.78839554326,148.903750204961,136.372221937073,128.785689078596,130.670598794717,126.607131209269,113.55459255005,119.938411439898,122.886868700544,123.711349167944,121.375076167887,118.580835443557,119.250436813256,112.890232741859,115.454662557842,116.568676845013,115.23129893555,123.43437444297,171.31597082054,170.368049338506,145.874467252327,142.07943455076,139.140512869582,
St. Martin (French part),MAF,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Trade (% of GDP),NE.TRD.GNFS.ZS,46.2702448807553,46.5320380049876,39.1131104876505,38.001041585476,38.6272185441388,35.0536193029491,38.3347073371805,38.0773222625843,38.5382059800665,37.209805725418,39.216322860996,36.6792418526431,37.7969586635254,42.9427367764082,55.7492546213476,55.818845953146,54.6444423458306,54.2171580153132,46.4392428473003,46.8747481585352,47.3420678268738,57.4360558027929,55.3402703571435,52.6140950218936,60.3626795175262,59.3150746324922,50.2806035838223,49.6575055142262,50.1376031659319,50.3508447455349,54.6266874206198,49.7792954766494,50.2633161845725,49.668456614101,47.3135537325048,51.7150253841236,47.0955434479783,51.1501546486104,45.6723595943991,48.578876486646,53.4403058388785,53.4915710187871,54.31012791421,52.3318582669923,55.5516384744536,61.4938276863235,64.6721977787154,71.3496467796657,77.8344716425602,62.3709560152269,69.541979610144,76.8258714906247,78.2221018956072,73.8577565315318,71.8935667539398,67.2886759253849,71.1226603816864,74.1733578786573,77.2548875243989,75.9981158798422,68.8438033904364,75.5234171756506,100.906310201651,93.1178844179777,92.1872446062404,93.1016567989424,
Monaco,MCO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.016386523173,129.237536040111,127.560400247842,116.803124451539,117.527935193889,126.163100130478,124.500739599353,129.839525501535,140.056529925052,132.69906968032,143.023568469138,137.154763819994,142.720539023021,134.4216013477,110.363326850495,87.9378518951573,98.6175965326556,96.3064098336294,95.6872968332383,94.2282919690928,88.9664154565323,89.0046837188671,88.6233902754378,87.4467874275648,87.6322371148906,79.265722119158,88.4708865399267,112.117671579766,93.9946211488052,88.8924378793564,92.6661727857921,
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,26.6547090790703,34.1080898478586,32.1385581058955,32.7067624137599,33.2306410079951,33.2117033424361,40.4927821401297,39.0183149019239,40.5405141843049,41.2208174054255,40.7459669717524,35.4703170085879,32.5862074026513,33.1265876896277,35.7333151219999,36.7496536208712,32.6884426471567,36.4939623005419,41.2084391658907,44.962511334255,30.2663584062921,23.5333656393937,21.3775742484451,19.2896974744446,23.2646708187183,22.4393195722776,21.5430177802665,30.1290605630325,30.4964828885485,31.7629825920084,32.3809923743425,35.7567980580415,33.1576177671174,32.8658889270584,43.5589179379958,45.3744915678324,35.8824601668345,36.8737477819441,37.3321870147971,40.9244120208063,42.7771226639725,41.0351260923859,50.1816919379298,34.030602917475,48.7753818852156,59.1300849357677,62.1028389370244,66.7027353570049,74.357353960806,62.4116975958196,57.8748945101807,56.4830925951893,52.6517140811255,56.3675817900932,61.9694322111234,61.2203788365078,60.8346984831423,65.3434015072915,67.8415046683582,62.6013230457128,49.0107073650291,55.2158585927485,70.4708546790091,62.7622147594312,57.5370213293734,54.2413796011714,
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,165.97925116043,143.720506661302,144.380212278942,141.912110574952,142.491128546618,137.125230875185,114.361902904327,142.607296696261,162.243432933656,149.349976177434,156.473955741011,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,53.8066808170975,54.9535683193641,56.2795056720606,73.5653712795691,70.1704072574487,77.3815405945542,71.5712299222362,74.0196668693564,72.3846831751659,73.1626727868686,77.7851905589523,78.2666943482955,73.789754903391,67.9481060896109,64.5262734278445,59.5978269654699,52.0789586777207,54.3290851757234,54.9330312373777,59.4364716527611,60.8253576207019,63.3231632544295,60.0566053625007,58.4624645276432,55.2117253510186,56.9511616794665,56.499148896187,61.7964725878878,59.9494405383927,61.2893500491144,64.9508111140151,66.2359352033237,67.5128010864006,72.9628262414907,76.8545675461538,80.8326117270734,81.2164460876466,83.7277310848237,85.7327494942054,78.273524075421,75.9740400647511,78.2225231237926,79.8059152236108,78.8425781479977,76.8005490635889,72.2907785951083,68.0044137925242,70.8332724780908,73.0683551775496,71.365230706302,67.1468231229496,70.9546601141757,78.0406746623736,77.2958898928231,61.0598278907482,57.2254672936052,
Mexico,MEX,Trade (% of GDP),NE.TRD.GNFS.ZS,20.1692024539877,19.0277401129944,18.6778421052632,18.2737264150943,17.4864940239044,17.1569230769231,16.4848684210526,15.8771987951807,16.3915803814714,16.8174630541872,17.4122972972973,16.359693877551,16.8900884955752,17.8768162083936,18.9811111111111,16.5145454545455,18.3570751276441,20.5412871822607,21.5107402652974,23.6401173402868,22.4346196504217,22.1172749435935,24.1340136217434,27.0961020358622,25.6724173446434,24.3312923896659,29.6062225899787,31.262320842785,38.7903369479031,38.3296500774472,38.5196964133297,35.7865351574196,35.553495904112,26.1631235736702,29.1584721341582,43.6658317263397,47.7678235339067,46.4918755715735,48.0318841400179,48.0122495761105,49.9104091872497,44.7401090123173,45.209829259652,48.7004168690455,52.0406200335632,52.5626446570451,54.4821160886169,55.2585243990368,56.3652818731773,54.5917421356323,59.2733845336286,62.1623872764498,64.2579318938989,62.6916747661852,64.0984090315875,70.4129746799259,75.6903034088551,76.95212604414,80.212661650262,77.4619722509459,76.8545557151738,83.0692976264524,88.7984855897261,73.7390758255664,75.4259015415068,79.9239525815655,
Marshall Islands,MHL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.864260168011,113.293943603529,107.516697046996,111.950823636278,107.997734492788,130.083116724792,118.734360460794,102.320551682328,117.024674269896,114.023100075245,124.701014492754,112.408519553073,114.527707641196,122.046793997271,128.862235449735,144.804965859714,153.240162507255,157.517100166021,161.91974248927,149.853494623656,138.489820359281,116.326362735382,125.145250350959,128.482272727273,153.007728638901,107.825971877585,120.056192355466,128.337974710453,118.181818181818,118.245614035088,115.909090909091,
Middle income,MIC,Trade (% of GDP),NE.TRD.GNFS.ZS,16.0224330012122,15.5275093413623,13.8610881373621,15.2155298843946,14.7961332206369,14.15745226193,15.1161699682595,14.3786313862937,14.4702404232444,14.0177715986052,15.0944182985975,15.3829941565611,15.962972538977,18.3515007677046,22.4942753364105,21.6111689890765,21.336242374812,21.4030185306668,23.6672448563099,25.5750096946231,29.0474447989663,29.9605493480118,27.2766634914761,26.5561085379367,27.0366505555539,27.1772711160569,25.4696534409967,28.636022762491,32.6374926498468,31.4402427376139,31.9680399871695,32.2341467055761,35.6823703775743,37.8022711407516,38.6872307132645,39.1471905700568,38.8015686597639,40.7683077104505,41.6634587296146,41.6002103101706,46.2927244997467,45.7402288118415,48.1160132442208,52.6407302060299,57.9417075252961,59.6157686701552,60.4911729544666,59.3383393432996,58.8457863475941,49.1221641095316,52.1255969627647,54.0000316898373,53.2745720819533,51.9151583785186,50.3358181754801,46.6285407470635,44.4639809714772,45.83238971325,47.9992304684682,46.1634221530883,43.4244387758133,48.5808482414615,52.1324902381454,48.5426145637276,48.8661070059471,48.5199870997703,
North Macedonia,MKD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.687030075188,46.3763429752066,102.38399161696,96.4424485401636,82.3350649350649,72.0437886613838,57.9231431142338,71.8342589043406,76.5874821175197,72.6249786897251,80.1601473580914,71.4782105684389,71.5334846721143,71.0693204909674,80.8704849956907,85.8410034787176,92.5516664675666,106.092966003288,111.570054713298,87.1767537660809,97.8810691156562,113.19191013947,112.214834702155,104.857229956305,112.537928969299,113.698443879103,116.185408418026,124.13728389629,133.215207648008,138.576231840539,128.241244322257,146.721411484074,166.147357379878,147.79425348309,136.324876175556,133.043033840548,
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,35.2653522112636,28.3176926431761,30.2158556195448,30.6710851866592,33.6316689294439,29.5985851171936,33.0311450003334,53.5938736529241,38.9255877655389,32.0368591922074,32.335106307373,41.4265528800843,39.2184599471118,28.947634479521,28.5652296485402,34.8450573189442,41.1969236346695,47.8057299956105,51.7785569314836,43.1057226560103,41.0699481733744,37.4486449257117,34.6160830649868,38.4598084868366,36.1545833687848,37.9740349476835,35.7839472529219,44.0605023379601,45.0810713222269,38.9934967645734,45.0487038453973,39.8302450902699,40.5393029673842,44.6657609797786,49.3239069918871,46.3529227420157,46.8915346664544,44.0120986426998,44.9124085072514,49.0190773451934,46.8977916237168,53.6430193085481,40.5413815808137,48.8166953656891,43.1814699134793,49.4252356224725,54.603243985999,51.0786821873053,53.5751760102265,53.6126193604252,49.4919984941972,50.6998462523276,53.9987132798636,56.0415474422019,56.7150525565465,61.5613274861987,57.6291572269296,49.7664846904175,48.7722026619492,
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,115.539678143387,114.449956576516,113.984501018105,133.809610897969,175.721901633694,160.024334612201,161.905584373852,167.3529782174,154.085617858243,164.008507735207,167.340007125639,153.105880348949,138.159448853778,133.464326909689,138.894541381954,143.65219556728,138.159532272718,148.047962394322,150.318174762312,154.602522648659,164.48373762214,165.237809769569,170.465395838559,178.905434820049,181.70194942775,177.062370993843,164.0985980519,155.659194191704,157.046511127364,165.170976366334,189.601220243957,161.325358236484,162.524076304792,154.574162373723,155.889918180937,157.548497906438,182.434054006847,184.831332722969,185.749523071551,163.556849698349,178.232954637612,192.02734125861,199.213864790311,187.432252396507,181.301126701735,207.196020605057,213.35947198583,213.047591305197,228.098551105175,233.070440941958,242.361190373928,220.072294790099,244.581535518883,221.133296375593,217.730272683658,219.014371043081,
Myanmar,MMR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Trade (% of GDP),NE.TRD.GNFS.ZS,44.1658093090378,43.6846126740106,31.1443425135166,36.2482839744261,37.149617528437,34.596047607658,34.6201743236328,34.821223606029,33.5815149210978,34.4355166958116,38.3156465081753,40.1954958001595,38.6539622995659,47.2724946730805,62.7530207234231,65.216520264476,60.088250552614,60.8269105272604,54.7957466640868,58.9340481187135,60.6360501424585,61.3015918828938,56.7087965765685,49.8614201291764,46.0439186889865,42.7484890458187,33.4092769066493,35.0663400171803,40.0772098188002,45.6505707553525,46.2045724953142,47.702413028436,45.2636268872504,45.6537665120127,43.4443531936829,43.5180562604117,42.5731705641119,53.3548405297184,52.9499631080688,54.7118078579009,55.32408262184,54.9794613057826,57.1011027766138,63.3348692145527,63.8299245742185,67.1395660274526,64.1268719345594,63.0367813426763,64.6820186830995,57.2577854041112,55.1926352107095,53.6210169396975,53.7902463882684,53.5205479974748,51.0175092414005,46.8158395636334,43.2297330579095,48.1154433116357,54.4511655444978,51.6201392609727,44.4596178295708,49.3831362501559,57.6424669457763,56.1774153986252,56.0097175246672,56.5007572334311,
Montenegro,MNE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9252021443203,87.9252021443203,87.9252021443203,87.9252021443203,87.9252021443203,87.9252021443203,100.409386075314,95.2294000160253,77.5983890107329,100.109654967142,104.625139256659,118.177129375183,128.844214152476,132.48054069386,99.8255760432413,98.8684992495822,106.752728264703,108.779987603414,103.785966371179,100.438431458711,104.12510886943,104.135954584294,106.711366689116,111.098935509174,110.0161238696,87.8612027134909,105.719249175045,125.455937754994,116.806669538329,109.944104480975,105.773801433894,
Mongolia,MNG,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,94.9046298489965,90.7163276191427,89.0299379498623,94.2512407238152,94.9363378566431,111.57131685444,103.065555774643,94.47149764016,76.3641464792647,58.6218949695306,136.6037874065,65.2956469006826,129.742059708532,99.1572950855527,82.1036587592106,77.9740756901741,99.9914490021753,107.351210779428,112.241338547745,121.886609754208,115.81832687888,118.517253113943,120.299393514881,131.329318233554,122.381459889773,112.929983096983,117.880426425377,121.198013401183,107.813757166177,103.350031656557,126.999228633482,109.588564338415,100.311989662943,109.322311877187,89.653663477814,101.055237224997,115.932901867963,126.355873241513,124.396514621165,112.838647629317,119.098078437771,136.327929944516,142.864246599181,138.448379141249,130.707440813275,
Northern Mariana Islands,MNP,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.947040498442,151.947040498442,151.947040498442,151.947040498442,151.947040498442,151.947040498442,151.947040498442,151.947040498442,152.703793381759,178.099173553719,174.552309142319,159.69696969697,128.571428571429,100.851970181044,84.5283018867925,92.6157697121402,105.075445816187,114.879356568365,120.077720207254,119.831730769231,122.747252747253,152.845528455285,131.410256410256,108.762490392006,104.749787955895,78.9838337182448,78.8840262582057,93.1569343065693,93.1569343065693,93.1569343065693,,
Mozambique,MOZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4808133334293,59.3371692453075,55.2402685663295,58.7422249366162,63.7735360253924,51.0292925616374,43.2986819731024,39.0075460593046,45.5276131355411,47.9208808015891,50.4153095777265,73.309162757423,70.1683599479183,72.0520001612374,72.0092609780982,67.3498976872689,66.1203821840516,64.981416499828,67.898572768141,73.8373532681892,84.4062119333019,105.934588060511,109.38537659913,116.356855242217,98.7612036510901,110.394358201481,105.745640702087,124.607457525372,105.591171401921,99.906146051979,112.078964458333,135.274535098995,106.026083626657,95.6303976635291,97.1038097628682,
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,,30.0476147080585,32.9921582286912,40.3786944417886,50.1388576223513,48.3806711221598,48.6250454935272,49.0729267082396,45.2798737424326,47.0231232650663,49.5912541920554,48.8772060499924,72.2118039706097,69.1292776904132,79.2315648126567,72.1853367566759,83.877035030412,76.7985437705003,71.2354111660087,67.5984258897025,75.2259428941296,87.4851094359887,90.2593425499321,88.9543855131061,86.6494944359305,103.285903291031,99.2900625902412,84.8996437994898,83.3783659398771,78.6897916288234,78.1245487729656,55.8168511676471,42.3279201206499,46.0763040408496,62.6858836744371,73.416940256179,70.4558897549272,62.7495635657126,51.3910125506772,49.016938039756,58.9403747670668,60.7012124604715,56.7855296001806,55.3180243332438,75.2188046787959,88.2350995596491,82.7885012130323,86.0640556779132,94.1202110004251,82.0086176018151,93.4207451334608,98.485329604158,110.788122743421,102.398824183169,91.610371363604,77.3467864944966,73.1532616736712,78.8149801833884,89.1467294935148,93.4866941351317,86.7761681322741,88.3068737571235,102.025899125696,92.1654445146742,93.5988355881472,94.0242632380265,
